Id,Name,Age,Height,Weight,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain
336592,Ibrahima Cámara,19.0,,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336592.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
336681,Sergio Diez,19.0,,,Spain,False,Atletico Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336681.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
53,Ángel Martín Correa,27.0,171 cm,70 kg,Argentina,False,Atletico Madrid,Attacker,32.0,1746.0,13.0,20.0,549.0,18.0,27.0,49.0,,31.0,24.0,18.0,2.0,10.0,14.0,71.0,177.0,5.0,11.0,0.0,,https://media.api-sports.io/football/players/53.png,https://media.api-sports.io/football/teams/530.png,6.864516,3.0,1.0,0.0,False
56,Antoine Griezmann,31.0,176 cm,73 kg,France,False,Atletico Madrid,Attacker,22.0,1435.0,20.0,22.0,554.0,13.0,31.0,24.0,,16.0,21.0,14.0,1.0,6.0,28.0,91.0,188.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/56.png,https://media.api-sports.io/football/teams/530.png,6.990909,2.0,0.0,0.0,False
157,L. Suárez,35.0,182 cm,86 kg,Uruguay,False,Atletico Madrid,Attacker,32.0,1755.0,10.0,12.0,438.0,25.0,43.0,19.0,,6.0,23.0,18.0,1.0,1.0,6.0,50.0,119.0,2.0,11.0,0.0,,https://media.api-sports.io/football/players/157.png,https://media.api-sports.io/football/teams/530.png,6.903225,7.0,0.0,0.0,False
583,João Félix,23.0,181 cm,70 kg,Portugal,False,Atletico Madrid,Attacker,24.0,1263.0,13.0,19.0,420.0,15.0,32.0,52.0,,31.0,57.0,15.0,1.0,7.0,5.0,112.0,187.0,4.0,8.0,0.0,,https://media.api-sports.io/football/players/583.png,https://media.api-sports.io/football/teams/530.png,7.145833,2.0,0.0,1.0,False
730,Thibaut Nicolas Marc Courtois,30.0,199 cm,91 kg,Belgium,False,Real Madrid,Goalkeeper,34.0,3060.0,20.0,,873.0,,,,,,1.0,1.0,,,,8.0,11.0,,0.0,28.0,87.0,https://media.api-sports.io/football/players/730.png,https://media.api-sports.io/football/teams/541.png,6.996969,1.0,0.0,0.0,False
733,Daniel Carvajal Ramos,30.0,173 cm,73 kg,Spain,False,Real Madrid,Defender,22.0,1435.0,37.0,22.0,944.0,2.0,7.0,17.0,,9.0,11.0,18.0,8.0,17.0,41.0,74.0,128.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/733.png,https://media.api-sports.io/football/teams/541.png,7.066666,1.0,0.0,0.0,False
872,M. Pjanić,32.0,178 cm,72 kg,Bosnia and Herzegovina,False,Barcelona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/872.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
932,Daniel Wass,33.0,181 cm,74 kg,Denmark,False,Atletico Madrid,Midfielder,1.0,44.0,13.0,,17.0,,,1.0,,1.0,1.0,1.0,,,,2.0,5.0,,0.0,0.0,,https://media.api-sports.io/football/players/932.png,https://media.api-sports.io/football/teams/530.png,6.700000,1.0,0.0,0.0,False
1165,Matheus Cunha,23.0,184 cm,75 kg,Brazil,False,Atletico Madrid,Attacker,25.0,793.0,3.0,6.0,131.0,11.0,20.0,10.0,,6.0,20.0,15.0,2.0,3.0,16.0,57.0,141.0,4.0,5.0,0.0,,https://media.api-sports.io/football/players/1165.png,https://media.api-sports.io/football/teams/530.png,6.850000,3.0,0.0,0.0,False
2480,Iván Mauricio Arboleda,26.0,183 cm,71 kg,Colombia,False,Rayo Vallecano,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/2480.png,https://media.api-sports.io/football/teams/728.png,,0.0,0.0,0.0,False
2923,Yannick Ferreira Carrasco,29.0,185 cm,73 kg,Belgium,False,Atletico Madrid,Midfielder,30.0,2242.0,24.0,43.0,878.0,11.0,28.0,114.0,,75.0,30.0,22.0,3.0,13.0,28.0,138.0,268.0,5.0,5.0,0.0,,https://media.api-sports.io/football/players/2923.png,https://media.api-sports.io/football/teams/530.png,7.072413,5.0,0.0,0.0,False
47400,Andrii Lunin,23.0,191 cm,80 kg,Ukraine,False,Real Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/47400.png,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,False
162529,Luis Federico López Andúgar,21.0,192 cm,84 kg,Spain,False,Real Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162529.png,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,False
162533,Toni Fuidias Ribera,21.0,195 cm,87 kg,Spain,False,Real Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162533.png,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,False
303378,Javier Serrano,19.0,,,Spain,False,Atletico Madrid,Midfielder,5.0,66.0,14.0,,37.0,,,1.0,,,1.0,4.0,,3.0,3.0,8.0,16.0,,0.0,0.0,,https://media.api-sports.io/football/players/303378.png,https://media.api-sports.io/football/teams/530.png,6.350000,1.0,1.0,0.0,False
313548,Alberto Moreno,20.0,175 cm,,Spain,False,Atletico Madrid,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/313548.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
323935,G. Simeone,20.0,,,Argentina,False,Atletico Madrid,Attacker,1.0,0.0,1.0,,3.0,,,,,,2.0,,,,,3.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/323935.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
324750,Carlos Martín Domínguez,20.0,,,Spain,False,Atletico Madrid,Midfielder,1.0,5.0,1.0,,2.0,,,1.0,,1.0,,1.0,,,,2.0,4.0,,0.0,0.0,,https://media.api-sports.io/football/players/324750.png,https://media.api-sports.io/football/teams/530.png,6.700000,1.0,0.0,0.0,False
334575,Diego Piñeiro,18.0,,,Spain,False,Real Madrid,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/334575.png,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,False
336594,Pablo Barrios,19.0,181 cm,,Spain,False,Atletico Madrid,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/336594.png,https://media.api-sports.io/football/teams/530.png,,0.0,0.0,0.0,False
372,Éder Militão,24.0,186 cm,79 kg,Brazil,False,Real Madrid,Defender,31.0,2785.0,53.0,11.0,1798.0,8.0,25.0,19.0,,10.0,38.0,32.0,14.0,50.0,44.0,166.0,259.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/372.png,https://media.api-sports.io/football/teams/541.png,7.156666,5.0,0.0,0.0,False
505,David Olatukunbo Alaba,30.0,180 cm,78 kg,Austria,False,Real Madrid,Defender,30.0,2645.0,57.0,20.0,1810.0,7.0,13.0,9.0,,4.0,6.0,16.0,15.0,22.0,22.0,46.0,102.0,3.0,2.0,0.0,,https://media.api-sports.io/football/players/505.png,https://media.api-sports.io/football/teams/541.png,7.017241,2.0,0.0,0.0,False
653,Ferland Mendy,27.0,180 cm,73 kg,France,False,Real Madrid,Defender,19.0,1557.0,53.0,17.0,1033.0,3.0,7.0,49.0,,34.0,23.0,13.0,1.0,13.0,22.0,88.0,142.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/653.png,https://media.api-sports.io/football/teams/541.png,7.022222,4.0,0.0,0.0,False
735,José Ignacio Fernández Iglesias,32.0,180 cm,76 kg,Spain,False,Real Madrid,Defender,24.0,1195.0,33.0,7.0,792.0,4.0,5.0,4.0,,2.0,9.0,11.0,12.0,27.0,13.0,44.0,80.0,,3.0,0.0,,https://media.api-sports.io/football/players/735.png,https://media.api-sports.io/football/teams/541.png,6.910000,5.0,0.0,0.0,False
741,Jesús Vallejo Lázaro,25.0,184 cm,79 kg,Spain,False,Real Madrid,Defender,2.0,97.0,28.0,,59.0,,,,,,,1.0,2.0,,2.0,4.0,6.0,,0.0,0.0,,https://media.api-sports.io/football/players/741.png,https://media.api-sports.io/football/teams/541.png,7.000000,0.0,0.0,0.0,False
743,Marcelo Vieira da Silva Júnior,34.0,174 cm,75 kg,Brazil,False,Real Madrid,Defender,11.0,500.0,29.0,7.0,344.0,3.0,5.0,8.0,,7.0,8.0,3.0,2.0,1.0,8.0,26.0,39.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/743.png,https://media.api-sports.io/football/teams/541.png,7.222222,0.0,0.0,0.0,False
745,Francisco Román Alarcón Suárez,30.0,176 cm,79 kg,Spain,False,Real Madrid,Midfielder,13.0,303.0,17.0,9.0,230.0,2.0,4.0,20.0,,14.0,8.0,7.0,,2.0,8.0,33.0,58.0,,1.0,0.0,,https://media.api-sports.io/football/players/745.png,https://media.api-sports.io/football/teams/541.png,6.990000,1.0,0.0,0.0,False
747,Carlos Henrique Casimiro,30.0,185 cm,84 kg,Brazil,False,Real Madrid,Midfielder,29.0,2379.0,52.0,27.0,1710.0,6.0,22.0,26.0,,19.0,33.0,52.0,15.0,35.0,69.0,200.0,347.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/747.png,https://media.api-sports.io/football/teams/541.png,7.364285,11.0,0.0,0.0,False
748,Dani Ceballos,26.0,179 cm,70 kg,Spain,False,Real Madrid,Midfielder,9.0,222.0,28.0,2.0,212.0,2.0,3.0,10.0,,5.0,6.0,2.0,2.0,4.0,5.0,16.0,26.0,,0.0,0.0,,https://media.api-sports.io/football/players/748.png,https://media.api-sports.io/football/teams/541.png,6.700000,1.0,0.0,0.0,False
752,Toni Kroos,32.0,183 cm,76 kg,Germany,False,Real Madrid,Midfielder,24.0,1891.0,75.0,41.0,1818.0,12.0,32.0,14.0,,9.0,35.0,19.0,3.0,12.0,24.0,76.0,137.0,3.0,1.0,0.0,,https://media.api-sports.io/football/players/752.png,https://media.api-sports.io/football/teams/541.png,7.443478,4.0,0.0,0.0,False
754,L. Modrić,37.0,172 cm,66 kg,Croatia,False,Real Madrid,Midfielder,25.0,1882.0,53.0,30.0,1421.0,6.0,9.0,41.0,,27.0,26.0,21.0,4.0,19.0,16.0,75.0,158.0,5.0,2.0,0.0,,https://media.api-sports.io/football/players/754.png,https://media.api-sports.io/football/teams/541.png,7.062500,4.0,0.0,0.0,False
756,F. Valverde,24.0,182 cm,78 kg,Uruguay,False,Real Madrid,Midfielder,27.0,1618.0,34.0,21.0,1007.0,5.0,20.0,43.0,,25.0,8.0,17.0,5.0,20.0,33.0,79.0,145.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/756.png,https://media.api-sports.io/football/teams/541.png,6.873076,2.0,0.0,0.0,False
757,Lucas Vázquez Iglesias,31.0,173 cm,70 kg,Spain,False,Real Madrid,Midfielder,26.0,1564.0,39.0,24.0,1102.0,5.0,12.0,21.0,,13.0,24.0,23.0,5.0,15.0,37.0,76.0,141.0,,3.0,0.0,,https://media.api-sports.io/football/players/757.png,https://media.api-sports.io/football/teams/541.png,7.026086,2.0,0.0,0.0,False
2207,E. Camavinga,20.0,182 cm,68 kg,France,False,Real Madrid,Midfielder,23.0,1006.0,28.0,10.0,682.0,4.0,9.0,26.0,,18.0,24.0,31.0,2.0,16.0,36.0,101.0,176.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/2207.png,https://media.api-sports.io/football/teams/541.png,6.926086,8.0,0.0,0.0,False
162032,Miguel Gutiérrez,21.0,180 cm,73 kg,Spain,False,Real Madrid,Defender,3.0,262.0,47.0,3.0,151.0,,,9.0,,6.0,8.0,3.0,,2.0,7.0,23.0,35.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/162032.png,https://media.api-sports.io/football/teams/541.png,7.166666,1.0,0.0,0.0,False
162530,Sergio Santos,21.0,180 cm,73 kg,Spain,False,Real Madrid,Defender,1.0,10.0,6.0,1.0,6.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162530.png,https://media.api-sports.io/football/teams/541.png,6.700000,0.0,0.0,0.0,False
162686,Antonio Blanco,22.0,175 cm,68 kg,Spain,False,Real Madrid,Midfielder,1.0,30.0,18.0,,20.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,3.0,6.0,,0.0,0.0,,https://media.api-sports.io/football/players/162686.png,https://media.api-sports.io/football/teams/541.png,6.900000,0.0,0.0,0.0,False
162952,Mario Gila,22.0,184 cm,78 kg,Spain,False,Real Madrid,Defender,1.0,15.0,13.0,,16.0,,,1.0,,1.0,,,,1.0,,1.0,1.0,,0.0,0.0,,https://media.api-sports.io/football/players/162952.png,https://media.api-sports.io/football/teams/541.png,6.700000,0.0,0.0,0.0,False
237066,Rafa Marín,20.0,,,Spain,False,Real Madrid,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/237066.png,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,False
270516,Peter,20.0,,,Spain,False,Real Madrid,Midfielder,2.0,9.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/270516.png,https://media.api-sports.io/football/teams/541.png,6.300000,0.0,0.0,0.0,False
127,Marc-André ter Stegen,30.0,187 cm,85 kg,Germany,False,Barcelona,Goalkeeper,32.0,2880.0,27.0,1.0,952.0,,,1.0,,1.0,5.0,,,1.0,,9.0,10.0,,0.0,30.0,61.0,https://media.api-sports.io/football/players/127.png,https://media.api-sports.io/football/teams/529.png,6.727586,3.0,0.0,0.0,False
133,Clément Nicolas Laurent Lenglet,27.0,186 cm,81 kg,France,False,Barcelona,Defender,18.0,613.0,31.0,2.0,557.0,1.0,1.0,1.0,,1.0,4.0,14.0,2.0,11.0,16.0,31.0,64.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/133.png,https://media.api-sports.io/football/teams/529.png,6.607692,3.0,0.0,0.0,False
136,Gerard Piqué Bernabéu,35.0,194 cm,85 kg,Spain,False,Barcelona,Defender,27.0,2096.0,55.0,5.0,1480.0,2.0,11.0,5.0,,5.0,12.0,27.0,11.0,31.0,18.0,106.0,176.0,,1.0,0.0,,https://media.api-sports.io/football/players/136.png,https://media.api-sports.io/football/teams/529.png,7.066666,9.0,0.0,1.0,False
256,Dani Alves,39.0,172 cm,70 kg,Brazil,False,Barcelona,Defender,10.0,753.0,51.0,15.0,533.0,1.0,3.0,4.0,,4.0,5.0,17.0,2.0,5.0,18.0,30.0,60.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/256.png,https://media.api-sports.io/football/teams/529.png,7.133333,1.0,1.0,0.0,False
746,Marco Asensio Willemsen,26.0,182 cm,76 kg,Spain,False,Real Madrid,Attacker,29.0,1549.0,22.0,24.0,699.0,30.0,43.0,33.0,,23.0,17.0,7.0,1.0,12.0,8.0,48.0,112.0,,10.0,0.0,,https://media.api-sports.io/football/players/746.png,https://media.api-sports.io/football/teams/541.png,7.085185,2.0,0.0,0.0,False
758,Gareth Frank Bale,33.0,185 cm,81 kg,Wales,False,Real Madrid,Attacker,5.0,283.0,8.0,2.0,59.0,6.0,13.0,4.0,,1.0,,3.0,,2.0,2.0,10.0,26.0,,1.0,0.0,,https://media.api-sports.io/football/players/758.png,https://media.api-sports.io/football/teams/541.png,6.800000,2.0,0.0,0.0,False
759,K. Benzema,35.0,185 cm,81 kg,France,False,Real Madrid,Attacker,30.0,2438.0,32.0,58.0,1092.0,55.0,87.0,45.0,,32.0,6.0,12.0,,4.0,11.0,66.0,145.0,11.0,26.0,0.0,,https://media.api-sports.io/football/players/759.png,https://media.api-sports.io/football/teams/541.png,7.651724,0.0,0.0,0.0,False
760,Mariano Díaz Mejía,29.0,180 cm,76 kg,Dominican Republic,False,Real Madrid,Attacker,7.0,228.0,5.0,4.0,38.0,1.0,6.0,5.0,,3.0,,2.0,,1.0,1.0,10.0,20.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/760.png,https://media.api-sports.io/football/teams/541.png,6.520000,2.0,0.0,0.0,False
762,Vinícius Júnior,22.0,176 cm,73 kg,Brazil,False,Real Madrid,Attacker,32.0,2490.0,30.0,62.0,1140.0,38.0,55.0,189.0,,87.0,71.0,33.0,,4.0,42.0,203.0,429.0,9.0,14.0,0.0,,https://media.api-sports.io/football/players/762.png,https://media.api-sports.io/football/teams/541.png,7.312903,6.0,0.0,0.0,False
912,Norberto Murara Neto,33.0,190 cm,84 kg,Brazil,False,Barcelona,Goalkeeper,2.0,180.0,34.0,,87.0,,,,,,,,,,,,,,0.0,3.0,6.0,https://media.api-sports.io/football/players/912.png,https://media.api-sports.io/football/teams/529.png,6.800000,0.0,0.0,0.0,False
1828,Luka Jović,25.0,182 cm,85 kg,Serbia,False,Real Madrid,Attacker,13.0,281.0,3.0,4.0,52.0,3.0,9.0,6.0,,3.0,3.0,2.0,,1.0,,12.0,28.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/1828.png,https://media.api-sports.io/football/teams/541.png,6.672727,0.0,0.0,0.0,False
2296,Eden Michael Hazard,31.0,175 cm,74 kg,Belgium,False,Real Madrid,Attacker,17.0,687.0,19.0,26.0,339.0,7.0,9.0,23.0,,19.0,24.0,7.0,,2.0,5.0,49.0,80.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/2296.png,https://media.api-sports.io/football/teams/541.png,6.900000,1.0,0.0,0.0,False
10009,Rodrygo,21.0,174 cm,64 kg,Brazil,False,Real Madrid,Attacker,29.0,1239.0,15.0,20.0,488.0,13.0,21.0,48.0,,22.0,21.0,16.0,,9.0,11.0,66.0,152.0,3.0,3.0,0.0,,https://media.api-sports.io/football/players/10009.png,https://media.api-sports.io/football/teams/541.png,6.857692,3.0,0.0,0.0,False
38735,S. Dest,22.0,175 cm,62 kg,USA,False,Barcelona,Defender,21.0,1516.0,32.0,15.0,670.0,2.0,8.0,57.0,,32.0,16.0,15.0,4.0,,28.0,82.0,157.0,3.0,0.0,0.0,,https://media.api-sports.io/football/players/38735.png,https://media.api-sports.io/football/teams/529.png,6.831578,2.0,0.0,0.0,False
101814,R. Araujo,23.0,188 cm,79 kg,Uruguay,False,Barcelona,Defender,27.0,2022.0,46.0,6.0,1250.0,6.0,8.0,5.0,,4.0,11.0,18.0,14.0,16.0,33.0,85.0,131.0,,4.0,0.0,,https://media.api-sports.io/football/players/101814.png,https://media.api-sports.io/football/teams/529.png,7.016666,6.0,0.0,0.0,False
162028,Latasa,21.0,191 cm,80 kg,Spain,False,Real Madrid,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162028.png,https://media.api-sports.io/football/teams/541.png,,0.0,0.0,0.0,False
162473,Arnau Tenas Ureña,21.0,185 cm,85 kg,Spain,False,Barcelona,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162473.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
162686,Antonio Blanco,22.0,175 cm,68 kg,Spain,False,Real Madrid,Midfielder,1.0,30.0,18.0,,20.0,,,1.0,,1.0,,1.0,1.0,1.0,2.0,3.0,6.0,,0.0,0.0,,https://media.api-sports.io/football/players/162686.png,https://media.api-sports.io/football/teams/541.png,6.900000,0.0,0.0,0.0,False
163466,Lazar Carević,23.0,193 cm,85 kg,Montenegro,False,Barcelona,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/163466.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
270516,Peter,20.0,,,Spain,False,Real Madrid,Midfielder,2.0,9.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/270516.png,https://media.api-sports.io/football/teams/541.png,6.300000,0.0,0.0,0.0,False
132,Guillem Jaime,23.0,177 cm,70 kg,Spain,False,Barcelona,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/132.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
139,Samuel Yves Umtiti,29.0,182 cm,75 kg,France,False,Barcelona,Defender,1.0,90.0,41.0,,47.0,,,,,,1.0,,1.0,,2.0,6.0,9.0,,0.0,0.0,,https://media.api-sports.io/football/players/139.png,https://media.api-sports.io/football/teams/529.png,6.900000,1.0,0.0,0.0,False
144,Sergio Busquets i Burgos,34.0,189 cm,76 kg,Spain,False,Barcelona,Midfielder,33.0,2932.0,65.0,31.0,2331.0,4.0,7.0,24.0,,20.0,56.0,46.0,7.0,36.0,81.0,207.0,351.0,,2.0,0.0,,https://media.api-sports.io/football/players/144.png,https://media.api-sports.io/football/teams/529.png,7.248387,9.0,0.0,0.0,False
148,Riqui Puig,23.0,169 cm,56 kg,Spain,False,Barcelona,Midfielder,11.0,310.0,21.0,1.0,212.0,3.0,4.0,6.0,,4.0,5.0,4.0,,1.0,3.0,12.0,26.0,,1.0,0.0,,https://media.api-sports.io/football/players/148.png,https://media.api-sports.io/football/teams/529.png,6.700000,0.0,0.0,0.0,False
153,Ousmane Dembélé,25.0,178 cm,67 kg,France,False,Barcelona,Attacker,18.0,1215.0,28.0,39.0,572.0,7.0,34.0,74.0,,50.0,16.0,7.0,,4.0,21.0,91.0,161.0,9.0,1.0,0.0,,https://media.api-sports.io/football/players/153.png,https://media.api-sports.io/football/teams/529.png,7.500000,3.0,0.0,0.0,False
538,F. de Jong,25.0,180 cm,74 kg,Netherlands,False,Barcelona,Midfielder,29.0,2216.0,44.0,36.0,1268.0,8.0,17.0,53.0,,47.0,26.0,20.0,5.0,15.0,26.0,122.0,195.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/538.png,https://media.api-sports.io/football/teams/529.png,7.126923,5.0,0.0,1.0,False
619,Eric García,21.0,182 cm,76 kg,Spain,False,Barcelona,Defender,24.0,1863.0,58.0,4.0,1388.0,4.0,4.0,2.0,,1.0,4.0,23.0,10.0,37.0,23.0,58.0,111.0,,0.0,0.0,,https://media.api-sports.io/football/players/619.png,https://media.api-sports.io/football/teams/529.png,6.904545,4.0,1.0,0.0,False
667,Memphis Depay,28.0,176 cm,78 kg,Netherlands,False,Barcelona,Attacker,24.0,1628.0,26.0,37.0,706.0,30.0,45.0,62.0,,39.0,38.0,17.0,1.0,2.0,8.0,95.0,186.0,2.0,11.0,0.0,,https://media.api-sports.io/football/players/667.png,https://media.api-sports.io/football/teams/529.png,7.254545,3.0,0.0,0.0,False
18753,Adama Traoré Diarra,26.0,178 cm,86 kg,Spain,False,Barcelona,Attacker,9.0,305.0,9.0,5.0,87.0,3.0,6.0,26.0,,18.0,2.0,6.0,,3.0,4.0,29.0,47.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/18753.png,https://media.api-sports.io/football/teams/529.png,7.062500,0.0,0.0,0.0,False
122734,Ferran Jutglà,23.0,,,Spain,False,Barcelona,Midfielder,6.0,302.0,12.0,2.0,78.0,4.0,8.0,3.0,,2.0,3.0,3.0,,1.0,1.0,10.0,19.0,,1.0,0.0,,https://media.api-sports.io/football/players/122734.png,https://media.api-sports.io/football/teams/529.png,6.800000,1.0,0.0,0.0,False
129967,Lucas de Vega,22.0,178 cm,74 kg,Brazil,False,Barcelona,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/129967.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
133609,Pedri,20.0,174 cm,60 kg,Spain,False,Barcelona,Midfielder,12.0,890.0,37.0,14.0,487.0,5.0,9.0,15.0,,11.0,15.0,,,5.0,18.0,47.0,83.0,1.0,3.0,0.0,,https://media.api-sports.io/football/players/133609.png,https://media.api-sports.io/football/teams/529.png,7.181818,0.0,0.0,0.0,False
135775,Ansu Fati,20.0,178 cm,66 kg,Spain,False,Barcelona,Attacker,6.0,229.0,12.0,2.0,92.0,6.0,10.0,8.0,,3.0,12.0,7.0,,,3.0,18.0,33.0,,3.0,0.0,,https://media.api-sports.io/football/players/135775.png,https://media.api-sports.io/football/teams/529.png,7.133333,0.0,0.0,0.0,False
161928,Álex Balde,19.0,175 cm,69 kg,Spain,False,Barcelona,Defender,4.0,97.0,6.0,1.0,21.0,,,3.0,,,2.0,1.0,,,1.0,3.0,11.0,,0.0,0.0,,https://media.api-sports.io/football/players/161928.png,https://media.api-sports.io/football/teams/529.png,6.300000,0.0,0.0,0.0,False
161933,Nico González,20.0,188 cm,86 kg,Spain,False,Barcelona,Midfielder,27.0,1109.0,22.0,13.0,617.0,4.0,10.0,42.0,,32.0,17.0,33.0,,5.0,28.0,83.0,170.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/161933.png,https://media.api-sports.io/football/teams/529.png,6.729166,6.0,0.0,0.0,False
162167,Álvaro Sanz,21.0,171 cm,68 kg,Spain,False,Barcelona,Midfielder,2.0,27.0,2.0,1.0,2.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/162167.png,https://media.api-sports.io/football/teams/529.png,6.200000,0.0,0.0,0.0,False
162475,Mika Màrmol,21.0,181 cm,70 kg,Spain,False,Barcelona,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/162475.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
162695,Arnau Comas,22.0,190 cm,78 kg,Spain,False,Barcelona,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/162695.png,https://media.api-sports.io/football/teams/529.png,,0.0,0.0,0.0,False
162712,Óscar Mingueza,23.0,184 cm,75 kg,Spain,False,Barcelona,Defender,16.0,790.0,24.0,5.0,397.0,,1.0,4.0,,3.0,3.0,8.0,,9.0,20.0,31.0,54.0,,0.0,0.0,,https://media.api-sports.io/football/players/162712.png,https://media.api-sports.io/football/teams/529.png,6.692307,2.0,0.0,0.0,False
296667,Gavi,18.0,,,Spain,False,Barcelona,Midfielder,30.0,1999.0,31.0,19.0,984.0,8.0,20.0,69.0,,44.0,58.0,51.0,,23.0,34.0,163.0,333.0,4.0,2.0,0.0,,https://media.api-sports.io/football/players/296667.png,https://media.api-sports.io/football/teams/529.png,6.896428,9.0,0.0,1.0,False
166,J. Foyth,24.0,179 cm,69 kg,Argentina,False,Villarreal,Defender,22.0,1686.0,33.0,10.0,876.0,,3.0,37.0,,26.0,16.0,30.0,7.0,20.0,61.0,136.0,213.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/166.png,https://media.api-sports.io/football/teams/533.png,6.995454,4.0,0.0,1.0,False
246,Luuk de Jong,32.0,188 cm,86 kg,Netherlands,False,Barcelona,Attacker,19.0,616.0,8.0,4.0,134.0,8.0,14.0,4.0,,3.0,9.0,7.0,,,6.0,41.0,72.0,,6.0,0.0,,https://media.api-sports.io/football/players/246.png,https://media.api-sports.io/football/teams/529.png,6.862500,1.0,0.0,0.0,False
